,FL_DATE,OP_CARRIER_AIRLINE_ID,OP_CARRIER_FL_NUM,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,CANCELLATION_CODE,DIVERTED,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
18022,2019-08-01,19930,1795,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1740,1732.0,-8.0,30.0,9.0,2030,2017.0,-13.0,0.0,,0.0,,,,,
18023,2019-08-01,19930,1797,LAX,"Los Angeles, CA",SEA,"Seattle, WA",2055,2046.0,-9.0,15.0,9.0,2344,2314.0,-30.0,0.0,,0.0,,,,,
18024,2019-08-01,19930,1798,SEA,"Seattle, WA",LAX,"Los Angeles, CA",2125,2154.0,29.0,25.0,11.0,15,44.0,29.0,0.0,,0.0,29.0,0.0,0.0,0.0,0.0
18025,2019-08-01,19790,128,SEA,"Seattle, WA",LAX,"Los Angeles, CA",945,947.0,2.0,18.0,27.0,1239,1248.0,9.0,0.0,,0.0,,,,,
18026,2019-08-01,19790,129,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1146,1145.0,-1.0,15.0,11.0,1437,1409.0,-28.0,0.0,,0.0,,,,,
18027,2019-08-01,19790,618,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1309,1305.0,-4.0,27.0,10.0,1556,1556.0,0.0,0.0,,0.0,,,,,
18028,2019-08-01,19790,619,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1409,1406.0,-3.0,38.0,30.0,1701,1726.0,25.0,0.0,,0.0,0.0,0.0,25.0,0.0,0.0
18029,2019-08-01,19790,2215,HNL,"Honolulu, HI",SEA,"Seattle, WA",2200,2247.0,47.0,14.0,6.0,647,706.0,19.0,0.0,,0.0,0.0,0.0,0.0,0.0,19.0
18030,2019-08-01,19790,1887,SEA,"Seattle, WA",HNL,"Honolulu, HI",825,822.0,-3.0,26.0,7.0,1134,1136.0,2.0,0.0,,0.0,,,,,
18031,2019-08-01,20409,63,JFK,"New York, NY",SEA,"Seattle, WA",843,836.0,-7.0,22.0,27.0,1208,1155.0,-13.0,0.0,,0.0,,,,,
18032,2019-08-01,19930,1041,SEA,"Seattle, WA",LAX,"Los Angeles, CA",700,653.0,-7.0,15.0,12.0,1000,937.0,-23.0,0.0,,0.0,,,,,
18033,2019-08-01,19805,1471,SEA,"Seattle, WA",MIA,"Miami, FL",2024,2045.0,21.0,11.0,7.0,517,512.0,-5.0,0.0,,0.0,,,,,
18035,2019-08-01,19690,21,SEA,"Seattle, WA",HNL,"Honolulu, HI",900,857.0,-3.0,13.0,7.0,1200,1222.0,22.0,0.0,,0.0,22.0,0.0,0.0,0.0,0.0
18036,2019-08-01,19690,22,HNL,"Honolulu, HI",SEA,"Seattle, WA",1300,1341.0,41.0,20.0,7.0,2145,2212.0,27.0,0.0,,0.0,0.0,0.0,0.0,0.0,27.0
18038,2019-08-01,19930,851,SEA,"Seattle, WA",HNL,"Honolulu, HI",755,811.0,16.0,25.0,6.0,1110,1137.0,27.0,0.0,,0.0,16.0,0.0,11.0,0.0,0.0
18039,2019-08-01,19930,853,SEA,"Seattle, WA",HNL,"Honolulu, HI",1025,1021.0,-4.0,39.0,12.0,1340,1354.0,14.0,0.0,,0.0,,,,,
18040,2019-08-01,19930,864,HNL,"Honolulu, HI",SEA,"Seattle, WA",1320,1408.0,48.0,25.0,13.0,2215,2255.0,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,40.0
18041,2019-08-01,19930,531,LAX,"Los Angeles, CA",SEA,"Seattle, WA",850,850.0,0.0,22.0,8.0,1140,1126.0,-14.0,0.0,,0.0,,,,,
18043,2019-08-01,19930,465,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1200,1232.0,32.0,30.0,15.0,1450,1521.0,31.0,0.0,,0.0,0.0,0.0,31.0,0.0,0.0
18044,2019-08-01,19930,450,SEA,"Seattle, WA",LAX,"Los Angeles, CA",600,553.0,-7.0,15.0,37.0,855,858.0,3.0,0.0,,0.0,,,,,
18045,2019-08-01,19790,628,SEA,"Seattle, WA",LAX,"Los Angeles, CA",2055,2127.0,32.0,17.0,8.0,2335,2.0,27.0,0.0,,0.0,0.0,0.0,0.0,0.0,27.0
18047,2019-08-01,19930,447,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1550,1640.0,50.0,32.0,8.0,1840,1925.0,45.0,0.0,,0.0,0.0,0.0,0.0,0.0,45.0
18048,2019-08-01,20409,263,JFK,"New York, NY",SEA,"Seattle, WA",1730,1730.0,0.0,60.0,11.0,2116,2102.0,-14.0,0.0,,0.0,,,,,
18049,2019-08-01,19930,896,HNL,"Honolulu, HI",SEA,"Seattle, WA",1040,1037.0,-3.0,20.0,12.0,1935,1919.0,-16.0,0.0,,0.0,,,,,
18050,2019-08-01,19790,1887,HNL,"Honolulu, HI",SEA,"Seattle, WA",1250,1251.0,1.0,19.0,6.0,2143,2126.0,-17.0,0.0,,0.0,,,,,
18051,2019-08-01,19790,659,SEA,"Seattle, WA",LAX,"Los Angeles, CA",750,800.0,10.0,12.0,9.0,1045,1032.0,-13.0,0.0,,0.0,,,,,
18052,2019-08-01,19790,1541,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1759,1823.0,24.0,15.0,11.0,2046,2100.0,14.0,0.0,,0.0,,,,,
18053,2019-08-01,19790,1078,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1537,1544.0,7.0,23.0,14.0,1827,1833.0,6.0,0.0,,0.0,,,,,
18054,2019-08-01,19790,2503,JFK,"New York, NY",SEA,"Seattle, WA",1829,1849.0,20.0,71.0,10.0,2155,2240.0,45.0,0.0,,0.0,0.0,0.0,45.0,0.0,0.0
18055,2019-08-01,19790,1980,SEA,"Seattle, WA",JFK,"New York, NY",1350,1348.0,-2.0,28.0,14.0,2227,2227.0,0.0,0.0,,0.0,,,,,
18056,2019-08-01,19790,1922,JFK,"New York, NY",SEA,"Seattle, WA",1630,1631.0,1.0,58.0,7.0,2004,2023.0,19.0,0.0,,0.0,0.0,0.0,19.0,0.0,0.0
18057,2019-08-01,19790,1542,SEA,"Seattle, WA",JFK,"New York, NY",1535,1539.0,4.0,20.0,11.0,2359,2350.0,-9.0,0.0,,0.0,,,,,
18058,2019-08-01,19790,1467,SEA,"Seattle, WA",JFK,"New York, NY",740,737.0,-3.0,13.0,16.0,1615,1629.0,14.0,0.0,,0.0,,,,,
18059,2019-08-01,19790,1191,JFK,"New York, NY",SEA,"Seattle, WA",1129,1124.0,-5.0,25.0,18.0,1433,1436.0,3.0,0.0,,0.0,,,,,
18061,2019-08-01,19790,738,JFK,"New York, NY",SEA,"Seattle, WA",2155,2155.0,0.0,57.0,5.0,126,110.0,-16.0,0.0,,0.0,,,,,
18062,2019-08-01,19790,302,SEA,"Seattle, WA",JFK,"New York, NY",2255,2345.0,50.0,22.0,29.0,719,811.0,52.0,0.0,,0.0,44.0,0.0,2.0,0.0,6.0
18063,2019-08-01,19790,183,JFK,"New York, NY",SEA,"Seattle, WA",705,707.0,2.0,24.0,9.0,1020,1013.0,-7.0,0.0,,0.0,,,,,
18064,2019-08-01,19790,182,SEA,"Seattle, WA",JFK,"New York, NY",1115,1121.0,6.0,12.0,27.0,1952,2010.0,18.0,0.0,,0.0,6.0,0.0,12.0,0.0,0.0
18065,2019-08-01,19930,7,JFK,"New York, NY",SEA,"Seattle, WA",700,714.0,14.0,19.0,24.0,1010,1031.0,21.0,0.0,,0.0,0.0,0.0,7.0,0.0,14.0
18066,2019-08-01,19930,18,SEA,"Seattle, WA",JFK,"New York, NY",2145,2147.0,2.0,12.0,10.0,615,559.0,-16.0,0.0,,0.0,,,,,
18067,2019-08-01,19930,349,JFK,"New York, NY",SEA,"Seattle, WA",915,914.0,-1.0,24.0,12.0,1230,1223.0,-7.0,0.0,,0.0,,,,,
18068,2019-08-01,19930,426,SEA,"Seattle, WA",JFK,"New York, NY",1405,1404.0,-1.0,37.0,22.0,2235,2252.0,17.0,0.0,,0.0,0.0,0.0,17.0,0.0,0.0
18069,2019-08-01,19930,628,SEA,"Seattle, WA",JFK,"New York, NY",705,701.0,-4.0,13.0,14.0,1545,1506.0,-39.0,0.0,,0.0,,,,,
18070,2019-08-01,19930,1063,JFK,"New York, NY",SEA,"Seattle, WA",1855,1927.0,32.0,93.0,9.0,2220,2344.0,84.0,0.0,,0.0,0.0,0.0,52.0,0.0,32.0
18071,2019-08-01,19790,2927,JFK,"New York, NY",SEA,"Seattle, WA",900,901.0,1.0,16.0,10.0,1211,1158.0,-13.0,0.0,,0.0,,,,,
18072,2019-08-01,19790,990,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1524,1522.0,-2.0,11.0,5.0,1803,1740.0,-23.0,0.0,,0.0,,,,,
18073,2019-08-01,20409,464,SEA,"Seattle, WA",JFK,"New York, NY",1318,1316.0,-2.0,20.0,6.0,2200,2126.0,-34.0,0.0,,0.0,,,,,
18074,2019-08-01,19790,2885,AUS,"Austin, TX",SEA,"Seattle, WA",630,644.0,14.0,13.0,12.0,853,856.0,3.0,0.0,,0.0,,,,,
18075,2019-08-01,19790,1126,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1345,1343.0,-2.0,16.0,10.0,1629,1618.0,-11.0,0.0,,0.0,,,,,
18077,2019-08-01,19790,1287,LAX,"Los Angeles, CA",SEA,"Seattle, WA",722,720.0,-2.0,16.0,20.0,1012,1001.0,-11.0,0.0,,0.0,,,,,
18078,2019-08-01,19790,1473,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1925,1942.0,17.0,19.0,11.0,2208,2214.0,6.0,0.0,,0.0,,,,,
18079,2019-08-01,19790,1509,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1040,1035.0,-5.0,16.0,12.0,1329,1306.0,-23.0,0.0,,0.0,,,,,
18080,2019-08-01,19790,1587,LAX,"Los Angeles, CA",SEA,"Seattle, WA",600,557.0,-3.0,31.0,9.0,847,850.0,3.0,0.0,,0.0,,,,,
18081,2019-08-01,19790,1721,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1127,1127.0,0.0,23.0,11.0,1416,1411.0,-5.0,0.0,,0.0,,,,,
18082,2019-08-01,19790,1907,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1905,1903.0,-2.0,15.0,16.0,2145,2144.0,-1.0,0.0,,0.0,,,,,
18084,2019-08-01,19790,2523,SEA,"Seattle, WA",LAX,"Los Angeles, CA",610,604.0,-6.0,12.0,10.0,857,835.0,-22.0,0.0,,0.0,,,,,
18085,2019-08-01,19790,2540,LAX,"Los Angeles, CA",SEA,"Seattle, WA",938,942.0,4.0,11.0,13.0,1227,1214.0,-13.0,0.0,,0.0,,,,,
18087,2019-08-01,20436,1894,SEA,"Seattle, WA",AUS,"Austin, TX",2225,2307.0,42.0,12.0,8.0,425,451.0,26.0,0.0,,0.0,0.0,0.0,0.0,0.0,26.0
18089,2019-08-01,19930,1045,AUS,"Austin, TX",SEA,"Seattle, WA",1940,1932.0,-8.0,12.0,11.0,2200,2137.0,-23.0,0.0,,0.0,,,,,
18090,2019-08-01,19930,1144,SEA,"Seattle, WA",AUS,"Austin, TX",740,736.0,-4.0,20.0,4.0,1350,1336.0,-14.0,0.0,,0.0,,,,,
18091,2019-08-01,19930,1146,SEA,"Seattle, WA",AUS,"Austin, TX",1755,1751.0,-4.0,17.0,8.0,2359,5.0,6.0,0.0,,0.0,,,,,
18092,2019-08-01,20409,264,SEA,"Seattle, WA",JFK,"New York, NY",2226,2224.0,-2.0,17.0,5.0,652,627.0,-25.0,0.0,,0.0,,,,,
18093,2019-08-01,19790,2876,SEA,"Seattle, WA",AUS,"Austin, TX",1720,1717.0,-3.0,12.0,5.0,2318,2304.0,-14.0,0.0,,0.0,,,,,
18094,2019-08-01,19930,145,SEA,"Seattle, WA",HNL,"Honolulu, HI",1730,1722.0,-8.0,18.0,7.0,2040,2023.0,-17.0,0.0,,0.0,,,,,
18095,2019-08-01,20304,5475,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1515,1511.0,-4.0,15.0,5.0,1807,1735.0,-32.0,0.0,,0.0,,,,,
18096,2019-08-01,20304,5703,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1843,1835.0,-8.0,18.0,9.0,2148,2117.0,-31.0,0.0,,0.0,,,,,
18097,2019-08-01,19977,2090,LAX,"Los Angeles, CA",SEA,"Seattle, WA",815,808.0,-7.0,23.0,20.0,1126,1101.0,-25.0,0.0,,0.0,,,,,
18099,2019-08-01,19930,310,SEA,"Seattle, WA",LAX,"Los Angeles, CA",755,755.0,0.0,31.0,14.0,1055,1053.0,-2.0,0.0,,0.0,,,,,
18100,2019-08-01,19930,351,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1955,1950.0,-5.0,22.0,7.0,2245,2219.0,-26.0,0.0,,0.0,,,,,
18101,2019-08-01,19930,387,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1640,1633.0,-7.0,26.0,8.0,1929,1909.0,-20.0,0.0,,0.0,,,,,
18102,2019-08-01,19930,400,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1550,1603.0,13.0,20.0,10.0,1840,1844.0,4.0,0.0,,0.0,,,,,
18103,2019-08-01,19930,402,SEA,"Seattle, WA",LAX,"Los Angeles, CA",500,453.0,-7.0,11.0,10.0,745,727.0,-18.0,0.0,,0.0,,,,,
18104,2019-08-01,19930,407,LAX,"Los Angeles, CA",SEA,"Seattle, WA",750,747.0,-3.0,18.0,6.0,1040,1016.0,-24.0,0.0,,0.0,,,,,
18105,2019-08-01,19930,416,SEA,"Seattle, WA",LAX,"Los Angeles, CA",840,851.0,11.0,17.0,17.0,1140,1142.0,2.0,0.0,,0.0,,,,,
18106,2019-08-01,19930,417,LAX,"Los Angeles, CA",SEA,"Seattle, WA",955,953.0,-2.0,29.0,10.0,1245,1234.0,-11.0,0.0,,0.0,,,,,
18107,2019-08-01,19930,428,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1645,1643.0,-2.0,16.0,11.0,1935,1920.0,-15.0,0.0,,0.0,,,,,
18109,2019-08-01,19930,442,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1025,1049.0,24.0,26.0,11.0,1325,1340.0,15.0,0.0,,0.0,0.0,0.0,0.0,0.0,15.0
18110,2019-08-02,19790,659,SEA,"Seattle, WA",LAX,"Los Angeles, CA",750,745.0,-5.0,25.0,5.0,1045,1029.0,-16.0,0.0,,0.0,,,,,
18111,2019-08-02,19790,990,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1524,1522.0,-2.0,31.0,6.0,1803,1804.0,1.0,0.0,,0.0,,,,,
18112,2019-08-02,19790,1078,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1537,1614.0,37.0,27.0,9.0,1827,1901.0,34.0,0.0,,0.0,1.0,0.0,0.0,0.0,33.0
18113,2019-08-02,19790,1126,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1345,1433.0,48.0,45.0,6.0,1629,1730.0,61.0,0.0,,0.0,0.0,0.0,61.0,0.0,0.0
18114,2019-08-02,19790,1282,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1700,1712.0,12.0,15.0,5.0,1937,1939.0,2.0,0.0,,0.0,,,,,
18115,2019-08-02,19790,1287,LAX,"Los Angeles, CA",SEA,"Seattle, WA",722,730.0,8.0,12.0,22.0,1012,1012.0,0.0,0.0,,0.0,,,,,
18116,2019-08-02,19790,1473,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1925,2002.0,37.0,20.0,27.0,2208,2307.0,59.0,0.0,,0.0,0.0,0.0,25.0,0.0,34.0
18117,2019-08-02,19790,628,SEA,"Seattle, WA",LAX,"Los Angeles, CA",2055,2106.0,11.0,17.0,16.0,2335,2347.0,12.0,0.0,,0.0,,,,,
18119,2019-08-02,19790,1587,LAX,"Los Angeles, CA",SEA,"Seattle, WA",600,557.0,-3.0,15.0,9.0,847,832.0,-15.0,0.0,,0.0,,,,,
18120,2019-08-02,19930,1045,AUS,"Austin, TX",SEA,"Seattle, WA",1940,1957.0,17.0,29.0,18.0,2200,2307.0,67.0,0.0,,0.0,0.0,0.0,67.0,0.0,0.0
18121,2019-08-02,19790,1907,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1905,1924.0,19.0,20.0,7.0,2145,2202.0,17.0,0.0,,0.0,0.0,0.0,0.0,0.0,17.0
18122,2019-08-02,19790,2388,LAX,"Los Angeles, CA",SEA,"Seattle, WA",2035,2036.0,1.0,12.0,27.0,2316,2323.0,7.0,0.0,,0.0,,,,,
18123,2019-08-02,19790,2523,SEA,"Seattle, WA",LAX,"Los Angeles, CA",610,606.0,-4.0,18.0,11.0,857,851.0,-6.0,0.0,,0.0,,,,,
18124,2019-08-02,19790,2540,LAX,"Los Angeles, CA",SEA,"Seattle, WA",938,959.0,21.0,14.0,12.0,1227,1234.0,7.0,0.0,,0.0,,,,,
18125,2019-08-02,19930,310,SEA,"Seattle, WA",LAX,"Los Angeles, CA",755,750.0,-5.0,35.0,11.0,1055,1050.0,-5.0,0.0,,0.0,,,,,
18126,2019-08-02,19790,1541,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1759,1834.0,35.0,17.0,8.0,2046,2116.0,30.0,0.0,,0.0,0.0,0.0,15.0,0.0,15.0
18127,2019-08-02,19790,1509,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1040,1121.0,41.0,20.0,12.0,1329,1357.0,28.0,0.0,,0.0,0.0,0.0,28.0,0.0,0.0
18128,2019-08-02,19790,619,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1409,1428.0,19.0,28.0,7.0,1701,1718.0,17.0,0.0,,0.0,6.0,0.0,0.0,0.0,11.0
18129,2019-08-02,19790,129,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1146,1224.0,38.0,24.0,14.0,1437,1515.0,38.0,0.0,,0.0,0.0,0.0,38.0,0.0,0.0
18130,2019-08-02,19690,21,SEA,"Seattle, WA",HNL,"Honolulu, HI",900,904.0,4.0,13.0,29.0,1200,1241.0,41.0,0.0,,0.0,41.0,0.0,0.0,0.0,0.0
18132,2019-08-02,19930,864,HNL,"Honolulu, HI",SEA,"Seattle, WA",1320,1320.0,0.0,26.0,9.0,2215,2209.0,-6.0,0.0,,0.0,,,,,
18133,2019-08-02,19930,853,SEA,"Seattle, WA",HNL,"Honolulu, HI",1025,1040.0,15.0,28.0,7.0,1340,1353.0,13.0,0.0,,0.0,,,,,
18134,2019-08-02,19930,851,SEA,"Seattle, WA",HNL,"Honolulu, HI",755,751.0,-4.0,31.0,4.0,1110,1111.0,1.0,0.0,,0.0,,,,,
18135,2019-08-02,19930,162,HNL,"Honolulu, HI",SEA,"Seattle, WA",2015,2017.0,2.0,21.0,5.0,510,446.0,-24.0,0.0,,0.0,,,,,
18136,2019-08-02,19930,145,SEA,"Seattle, WA",HNL,"Honolulu, HI",1730,1812.0,42.0,17.0,5.0,2040,2110.0,30.0,0.0,,0.0,0.0,0.0,0.0,0.0,30.0
18137,2019-08-02,19790,618,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1309,1310.0,1.0,12.0,8.0,1556,1540.0,-16.0,0.0,,0.0,,,,,
18138,2019-08-02,19790,2215,SEA,"Seattle, WA",HNL,"Honolulu, HI",1735,1748.0,13.0,20.0,7.0,2035,2046.0,11.0,0.0,,0.0,,,,,
18139,2019-08-02,19790,1887,SEA,"Seattle, WA",HNL,"Honolulu, HI",825,835.0,10.0,22.0,6.0,1134,1143.0,9.0,0.0,,0.0,,,,,
18140,2019-08-02,19790,1887,HNL,"Honolulu, HI",SEA,"Seattle, WA",1250,1257.0,7.0,17.0,17.0,2143,2149.0,6.0,0.0,,0.0,,,,,
18141,2019-08-02,19930,351,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1955,2020.0,25.0,29.0,32.0,2245,2334.0,49.0,0.0,,0.0,0.0,0.0,24.0,0.0,25.0
18142,2019-08-02,19930,1787,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1055,1138.0,43.0,16.0,12.0,1345,1409.0,24.0,0.0,,0.0,0.0,0.0,24.0,0.0,0.0
18143,2019-08-02,19930,1795,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1740,1757.0,17.0,31.0,11.0,2030,2045.0,15.0,0.0,,0.0,0.0,0.0,15.0,0.0,0.0
18144,2019-08-02,19977,414,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1225,1311.0,46.0,16.0,10.0,1525,1547.0,22.0,0.0,,0.0,0.0,0.0,0.0,0.0,22.0
18145,2019-08-02,19790,128,SEA,"Seattle, WA",LAX,"Los Angeles, CA",945,940.0,-5.0,17.0,7.0,1239,1218.0,-21.0,0.0,,0.0,,,,,
18146,2019-08-02,19790,2215,HNL,"Honolulu, HI",SEA,"Seattle, WA",2200,2156.0,-4.0,15.0,12.0,647,630.0,-17.0,0.0,,0.0,,,,,
18147,2019-08-02,19930,1144,SEA,"Seattle, WA",AUS,"Austin, TX",740,744.0,4.0,30.0,6.0,1350,1357.0,7.0,0.0,,0.0,,,,,
18148,2019-08-02,19930,387,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1640,1648.0,8.0,28.0,23.0,1929,1950.0,21.0,0.0,,0.0,0.0,0.0,21.0,0.0,0.0
18149,2019-08-02,19930,402,SEA,"Seattle, WA",LAX,"Los Angeles, CA",500,510.0,10.0,19.0,10.0,745,754.0,9.0,0.0,,0.0,,,,,
18152,2019-08-02,20409,264,SEA,"Seattle, WA",JFK,"New York, NY",2226,2247.0,21.0,30.0,8.0,652,717.0,25.0,0.0,,0.0,0.0,0.0,21.0,0.0,4.0
18153,2019-08-02,20409,263,JFK,"New York, NY",SEA,"Seattle, WA",1730,1741.0,11.0,53.0,8.0,2116,2130.0,14.0,0.0,,0.0,,,,,
18154,2019-08-02,19930,1063,JFK,"New York, NY",SEA,"Seattle, WA",1855,1944.0,49.0,54.0,10.0,2220,2331.0,71.0,0.0,,0.0,0.0,0.0,22.0,0.0,49.0
18155,2019-08-02,19930,628,SEA,"Seattle, WA",JFK,"New York, NY",705,703.0,-2.0,11.0,10.0,1545,1518.0,-27.0,0.0,,0.0,,,,,
18156,2019-08-02,19930,426,SEA,"Seattle, WA",JFK,"New York, NY",1405,1422.0,17.0,29.0,16.0,2235,2315.0,40.0,0.0,,0.0,0.0,0.0,23.0,0.0,17.0
18157,2019-08-02,19930,349,JFK,"New York, NY",SEA,"Seattle, WA",915,943.0,28.0,47.0,10.0,1230,1306.0,36.0,0.0,,0.0,0.0,0.0,8.0,0.0,28.0
18159,2019-08-02,19930,7,JFK,"New York, NY",SEA,"Seattle, WA",700,702.0,2.0,38.0,16.0,1010,1013.0,3.0,0.0,,0.0,,,,,
18160,2019-08-02,19930,1003,AUS,"Austin, TX",SEA,"Seattle, WA",630,622.0,-8.0,13.0,11.0,850,842.0,-8.0,0.0,,0.0,,,,,
18161,2019-08-02,19790,2927,JFK,"New York, NY",SEA,"Seattle, WA",900,902.0,2.0,43.0,12.0,1211,1210.0,-1.0,0.0,,0.0,,,,,
18162,2019-08-02,19790,1980,SEA,"Seattle, WA",JFK,"New York, NY",1350,1352.0,2.0,24.0,11.0,2227,2215.0,-12.0,0.0,,0.0,,,,,
18163,2019-08-02,19790,1922,JFK,"New York, NY",SEA,"Seattle, WA",1630,1718.0,48.0,47.0,13.0,2004,2054.0,50.0,0.0,,0.0,0.0,0.0,50.0,0.0,0.0
18164,2019-08-02,19790,1542,SEA,"Seattle, WA",JFK,"New York, NY",1535,1621.0,46.0,12.0,7.0,2359,15.0,16.0,0.0,,0.0,2.0,0.0,0.0,0.0,14.0
18165,2019-08-02,19790,1467,SEA,"Seattle, WA",JFK,"New York, NY",740,739.0,-1.0,18.0,14.0,1615,1622.0,7.0,0.0,,0.0,,,,,
18166,2019-08-02,19790,1191,JFK,"New York, NY",SEA,"Seattle, WA",1129,1205.0,36.0,30.0,11.0,1433,1518.0,45.0,0.0,,0.0,0.0,0.0,45.0,0.0,0.0
18167,2019-08-02,19790,831,SEA,"Seattle, WA",JFK,"New York, NY",2145,2141.0,-4.0,25.0,7.0,601,602.0,1.0,0.0,,0.0,,,,,
18168,2019-08-02,19790,738,JFK,"New York, NY",SEA,"Seattle, WA",2155,2234.0,39.0,27.0,8.0,126,126.0,0.0,0.0,,0.0,,,,,
18169,2019-08-02,19790,302,SEA,"Seattle, WA",JFK,"New York, NY",2255,2258.0,3.0,33.0,9.0,719,729.0,10.0,0.0,,0.0,,,,,
18171,2019-08-02,19790,182,SEA,"Seattle, WA",JFK,"New York, NY",1115,1112.0,-3.0,18.0,16.0,1952,1955.0,3.0,0.0,,0.0,,,,,
18172,2019-08-02,19790,2503,JFK,"New York, NY",SEA,"Seattle, WA",1829,1917.0,48.0,50.0,13.0,2155,2320.0,85.0,0.0,,0.0,0.0,0.0,78.0,0.0,7.0
18173,2019-08-02,19790,2885,AUS,"Austin, TX",SEA,"Seattle, WA",630,650.0,20.0,13.0,7.0,853,857.0,4.0,0.0,,0.0,,,,,
18174,2019-08-02,19790,2876,SEA,"Seattle, WA",AUS,"Austin, TX",1720,1753.0,33.0,17.0,9.0,2318,2350.0,32.0,0.0,,0.0,9.0,0.0,0.0,0.0,23.0
18179,2019-08-02,19930,428,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1645,1717.0,32.0,16.0,19.0,1935,2003.0,28.0,0.0,,0.0,0.0,0.0,0.0,0.0,28.0
18180,2019-08-02,19930,442,SEA,"Seattle, WA",LAX,"Los Angeles, CA",1025,1046.0,21.0,35.0,12.0,1325,1345.0,20.0,0.0,,0.0,0.0,0.0,0.0,0.0,20.0
18181,2019-08-02,19930,445,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1840,1855.0,15.0,17.0,18.0,2129,2142.0,13.0,0.0,,0.0,,,,,
18182,2019-08-02,19930,447,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1550,1620.0,30.0,20.0,10.0,1840,1900.0,20.0,0.0,,0.0,0.0,0.0,20.0,0.0,0.0
18183,2019-08-02,19930,448,SEA,"Seattle, WA",LAX,"Los Angeles, CA",2045,2137.0,52.0,23.0,21.0,2335,30.0,55.0,0.0,,0.0,9.0,0.0,3.0,0.0,43.0
18184,2019-08-02,19930,450,SEA,"Seattle, WA",LAX,"Los Angeles, CA",600,614.0,14.0,14.0,30.0,855,912.0,17.0,0.0,,0.0,14.0,0.0,3.0,0.0,0.0
18185,2019-08-02,19930,465,LAX,"Los Angeles, CA",SEA,"Seattle, WA",1200,1156.0,-4.0,30.0,8.0,1450,1439.0,-11.0,0.0,,0.0,,,,,
18186,2019-08-02,19930,503,LAX,"Los Angeles, CA",SEA,"Seattle, WA",650,656.0,6.0,16.0,4.0,940,926.0,-14.0,0.0,,0.0,,,,,
18187,2019-08-02,19930,531,LAX,"Los Angeles, CA",SEA,"Seattle, WA",850,927.0,37.0,26.0,16.0,1140,1216.0,36.0,0.0,,0.0,0.0,0.0,36.0,0.0,0.0
18188,2019-08-02,19930,1041,SEA,"Seattle, WA",LAX,"Los Angeles, CA",700,719.0,19.0,13.0,33.0,1000,1025.0,25.0,0.0,,0.0,0.0,0.0,25.0,0.0,0.0
18189,2019-08-02,19930,1653,LAX,"Los Angeles, CA",SEA,"Seattle, WA",600,628.0,28.0,18.0,6.0,850,908.0,18.0,0.0,,0.0,18.0,0.0,0.0,0.0,0.0
